id,title,budget,genres,cast,revenue
919,Mock Movie 919,12028279.767241124,"[{""id"": 59, ""name"": ""Horror""}, {""id"": 13, ""name"": ""Adventure""}]","[{""name"": ""Actor 21"", ""character"": ""Character 12""}, {""name"": ""Actor 46"", ""character"": ""Character 48""}, {""name"": ""Actor 72"", ""character"": ""Character 65""}, {""name"": ""Actor 26"", ""character"": ""Character 33""}]",29527228.61849113
920,Mock Movie 920,44293461.05981784,"[{""id"": 70, ""name"": ""Action""}, {""id"": 85, ""name"": ""Animation""}, {""id"": 76, ""name"": ""Fantasy""}, {""id"": 60, ""name"": ""Thriller""}]","[{""name"": ""Actor 127"", ""character"": ""Character 35""}, {""name"": ""Actor 144"", ""character"": ""Character 58""}, {""name"": ""Actor 33"", ""character"": ""Character 18""}, {""name"": ""Actor 51"", ""character"": ""Character 92""}, {""name"": ""Actor 21"", ""character"": ""Character 53""}, {""name"": ""Actor 45"", ""character"": ""Character 34""}, {""name"": ""Actor 148"", ""character"": ""Character 22""}, {""name"": ""Actor 92"", ""character"": ""Character 82""}, {""name"": ""Actor 114"", ""character"": ""Character 55""}, {""name"": ""Actor 4"", ""character"": ""Character 10""}]",114212852.71389782
921,Mock Movie 921,96863746.04643461,"[{""id"": 77, ""name"": ""Action""}, {""id"": 42, ""name"": ""Drama""}]","[{""name"": ""Actor 123"", ""character"": ""Character 97""}, {""name"": ""Actor 88"", ""character"": ""Character 69""}, {""name"": ""Actor 59"", ""character"": ""Character 7""}, {""name"": ""Actor 111"", ""character"": ""Character 60""}, {""name"": ""Actor 89"", ""character"": ""Character 71""}, {""name"": ""Actor 99"", ""character"": ""Character 45""}]",487782025.3746951
922,Mock Movie 922,29786605.58795596,"[{""id"": 49, ""name"": ""Science Fiction""}, {""id"": 26, ""name"": ""Fantasy""}, {""id"": 25, ""name"": ""Comedy""}]","[{""name"": ""Actor 129"", ""character"": ""Character 5""}, {""name"": ""Actor 84"", ""character"": ""Character 87""}, {""name"": ""Actor 65"", ""character"": ""Character 55""}, {""name"": ""Actor 93"", ""character"": ""Character 33""}, {""name"": ""Actor 69"", ""character"": ""Character 40""}, {""name"": ""Actor 13"", ""character"": ""Character 84""}]",162127323.40312663
923,Mock Movie 923,1000000.0,"[{""id"": 24, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Drama""}, {""id"": 34, ""name"": ""Adventure""}]","[{""name"": ""Actor 115"", ""character"": ""Character 58""}, {""name"": ""Actor 74"", ""character"": ""Character 57""}, {""name"": ""Actor 138"", ""character"": ""Character 100""}, {""name"": ""Actor 126"", ""character"": ""Character 51""}, {""name"": ""Actor 22"", ""character"": ""Character 98""}]",4133647.4099779637
924,Mock Movie 924,70908842.20015056,"[{""id"": 13, ""name"": ""Thriller""}, {""id"": 34, ""name"": ""Comedy""}]","[{""name"": ""Actor 44"", ""character"": ""Character 32""}, {""name"": ""Actor 19"", ""character"": ""Character 6""}, {""name"": ""Actor 122"", ""character"": ""Character 33""}, {""name"": ""Actor 91"", ""character"": ""Character 43""}, {""name"": ""Actor 4"", ""character"": ""Character 92""}, {""name"": ""Actor 139"", ""character"": ""Character 82""}, {""name"": ""Actor 16"", ""character"": ""Character 25""}, {""name"": ""Actor 18"", ""character"": ""Character 5""}, {""name"": ""Actor 100"", ""character"": ""Character 50""}]",258609286.49931324
925,Mock Movie 925,37275698.104551926,"[{""id"": 74, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Fantasy""}]","[{""name"": ""Actor 59"", ""character"": ""Character 9""}, {""name"": ""Actor 85"", ""character"": ""Character 92""}, {""name"": ""Actor 79"", ""character"": ""Character 51""}, {""name"": ""Actor 4"", ""character"": ""Character 57""}, {""name"": ""Actor 10"", ""character"": ""Character 61""}, {""name"": ""Actor 27"", ""character"": ""Character 65""}, {""name"": ""Actor 132"", ""character"": ""Character 37""}]",122699950.64256562
926,Mock Movie 926,50456351.79279902,"[{""id"": 42, ""name"": ""Horror""}, {""id"": 95, ""name"": ""Comedy""}, {""id"": 56, ""name"": ""Science Fiction""}, {""id"": 43, ""name"": ""Fantasy""}]","[{""name"": ""Actor 110"", ""character"": ""Character 78""}, {""name"": ""Actor 14"", ""character"": ""Character 80""}, {""name"": ""Actor 137"", ""character"": ""Character 28""}, {""name"": ""Actor 54"", ""character"": ""Character 58""}, {""name"": ""Actor 93"", ""character"": ""Character 91""}, {""name"": ""Actor 17"", ""character"": ""Character 71""}, {""name"": ""Actor 122"", ""character"": ""Character 14""}]",621116682.7391564
927,Mock Movie 927,13687313.246668547,"[{""id"": 78, ""name"": ""Drama""}, {""id"": 68, ""name"": ""Adventure""}, {""id"": 74, ""name"": ""Comedy""}]","[{""name"": ""Actor 138"", ""character"": ""Character 100""}, {""name"": ""Actor 99"", ""character"": ""Character 20""}, {""name"": ""Actor 146"", ""character"": ""Character 98""}, {""name"": ""Actor 149"", ""character"": ""Character 89""}, {""name"": ""Actor 109"", ""character"": ""Character 77""}, {""name"": ""Actor 136"", ""character"": ""Character 8""}, {""name"": ""Actor 132"", ""character"": ""Character 40""}]",36211101.56661508
928,Mock Movie 928,43964464.368821755,"[{""id"": 45, ""name"": ""Thriller""}, {""id"": 67, ""name"": ""Adventure""}]","[{""name"": ""Actor 65"", ""character"": ""Character 94""}, {""name"": ""Actor 97"", ""character"": ""Character 77""}, {""name"": ""Actor 60"", ""character"": ""Character 70""}, {""name"": ""Actor 10"", ""character"": ""Character 96""}, {""name"": ""Actor 23"", ""character"": ""Character 49""}]",105124496.48262139
929,Mock Movie 929,1000000.0,"[{""id"": 93, ""name"": ""Drama""}, {""id"": 38, ""name"": ""Fantasy""}]","[{""name"": ""Actor 42"", ""character"": ""Character 51""}, {""name"": ""Actor 134"", ""character"": ""Character 21""}, {""name"": ""Actor 61"", ""character"": ""Character 73""}, {""name"": ""Actor 146"", ""character"": ""Character 27""}, {""name"": ""Actor 27"", ""character"": ""Character 23""}, {""name"": ""Actor 39"", ""character"": ""Character 67""}, {""name"": ""Actor 29"", ""character"": ""Character 66""}, {""name"": ""Actor 141"", ""character"": ""Character 7""}, {""name"": ""Actor 128"", ""character"": ""Character 92""}, {""name"": ""Actor 8"", ""character"": ""Character 74""}]",4312846.792328589
930,Mock Movie 930,105565422.1676141,"[{""id"": 24, ""name"": ""Adventure""}, {""id"": 11, ""name"": ""Action""}]","[{""name"": ""Actor 59"", ""character"": ""Character 89""}, {""name"": ""Actor 45"", ""character"": ""Character 67""}, {""name"": ""Actor 1"", ""character"": ""Character 50""}, {""name"": ""Actor 5"", ""character"": ""Character 60""}, {""name"": ""Actor 17"", ""character"": ""Character 56""}]",53121299.576602995
931,Mock Movie 931,77801682.30001271,"[{""id"": 90, ""name"": ""Fantasy""}]","[{""name"": ""Actor 99"", ""character"": ""Character 8""}, {""name"": ""Actor 32"", ""character"": ""Character 93""}, {""name"": ""Actor 3"", ""character"": ""Character 31""}, {""name"": ""Actor 141"", ""character"": ""Character 71""}, {""name"": ""Actor 22"", ""character"": ""Character 38""}, {""name"": ""Actor 76"", ""character"": ""Character 41""}, {""name"": ""Actor 49"", ""character"": ""Character 84""}, {""name"": ""Actor 96"", ""character"": ""Character 32""}, {""name"": ""Actor 24"", ""character"": ""Character 83""}, {""name"": ""Actor 74"", ""character"": ""Character 11""}]",218209428.8642432
932,Mock Movie 932,42374942.86845911,"[{""id"": 50, ""name"": ""Science Fiction""}, {""id"": 49, ""name"": ""Romance""}, {""id"": 62, ""name"": ""Comedy""}, {""id"": 85, ""name"": ""Adventure""}]","[{""name"": ""Actor 26"", ""character"": ""Character 1""}, {""name"": ""Actor 9"", ""character"": ""Character 48""}, {""name"": ""Actor 1"", ""character"": ""Character 36""}, {""name"": ""Actor 51"", ""character"": ""Character 43""}, {""name"": ""Actor 5"", ""character"": ""Character 96""}, {""name"": ""Actor 118"", ""character"": ""Character 76""}, {""name"": ""Actor 104"", ""character"": ""Character 49""}, {""name"": ""Actor 47"", ""character"": ""Character 57""}]",105947032.50516503
933,Mock Movie 933,69847078.62927768,"[{""id"": 65, ""name"": ""Romance""}]","[{""name"": ""Actor 109"", ""character"": ""Character 91""}, {""name"": ""Actor 69"", ""character"": ""Character 12""}, {""name"": ""Actor 24"", ""character"": ""Character 91""}, {""name"": ""Actor 19"", ""character"": ""Character 29""}, {""name"": ""Actor 4"", ""character"": ""Character 37""}, {""name"": ""Actor 101"", ""character"": ""Character 1""}, {""name"": ""Actor 95"", ""character"": ""Character 58""}, {""name"": ""Actor 77"", ""character"": ""Character 70""}, {""name"": ""Actor 23"", ""character"": ""Character 42""}]",282490687.6951578
934,Mock Movie 934,17475755.86888883,"[{""id"": 76, ""name"": ""Animation""}, {""id"": 88, ""name"": ""Thriller""}, {""id"": 11, ""name"": ""Action""}]","[{""name"": ""Actor 144"", ""character"": ""Character 19""}, {""name"": ""Actor 50"", ""character"": ""Character 49""}, {""name"": ""Actor 111"", ""character"": ""Character 69""}, {""name"": ""Actor 108"", ""character"": ""Character 93""}, {""name"": ""Actor 141"", ""character"": ""Character 73""}, {""name"": ""Actor 52"", ""character"": ""Character 73""}, {""name"": ""Actor 76"", ""character"": ""Character 80""}, {""name"": ""Actor 142"", ""character"": ""Character 52""}]",86632235.61561675
935,Mock Movie 935,76048628.61534065,"[{""id"": 39, ""name"": ""Fantasy""}]","[{""name"": ""Actor 143"", ""character"": ""Character 4""}, {""name"": ""Actor 134"", ""character"": ""Character 48""}, {""name"": ""Actor 145"", ""character"": ""Character 76""}, {""name"": ""Actor 31"", ""character"": ""Character 55""}, {""name"": ""Actor 121"", ""character"": ""Character 24""}, {""name"": ""Actor 136"", ""character"": ""Character 47""}, {""name"": ""Actor 125"", ""character"": ""Character 59""}, {""name"": ""Actor 19"", ""character"": ""Character 10""}, {""name"": ""Actor 94"", ""character"": ""Character 73""}]",360724834.24505836
936,Mock Movie 936,28282863.37627107,"[{""id"": 21, ""name"": ""Comedy""}, {""id"": 26, ""name"": ""Action""}]","[{""name"": ""Actor 92"", ""character"": ""Character 11""}, {""name"": ""Actor 117"", ""character"": ""Character 71""}, {""name"": ""Actor 134"", ""character"": ""Character 1""}, {""name"": ""Actor 148"", ""character"": ""Character 98""}, {""name"": ""Actor 144"", ""character"": ""Character 74""}, {""name"": ""Actor 48"", ""character"": ""Character 48""}, {""name"": ""Actor 98"", ""character"": ""Character 18""}, {""name"": ""Actor 4"", ""character"": ""Character 10""}, {""name"": ""Actor 78"", ""character"": ""Character 60""}]",70708696.72028938
937,Mock Movie 937,25872303.786530115,"[{""id"": 72, ""name"": ""Thriller""}]","[{""name"": ""Actor 75"", ""character"": ""Character 87""}, {""name"": ""Actor 24"", ""character"": ""Character 83""}, {""name"": ""Actor 36"", ""character"": ""Character 71""}, {""name"": ""Actor 125"", ""character"": ""Character 19""}, {""name"": ""Actor 76"", ""character"": ""Character 36""}, {""name"": ""Actor 99"", ""character"": ""Character 12""}, {""name"": ""Actor 48"", ""character"": ""Character 78""}, {""name"": ""Actor 20"", ""character"": ""Character 92""}, {""name"": ""Actor 25"", ""character"": ""Character 76""}, {""name"": ""Actor 139"", ""character"": ""Character 52""}]",118939143.30938734
938,Mock Movie 938,6570709.722772647,"[{""id"": 87, ""name"": ""Comedy""}, {""id"": 71, ""name"": ""Animation""}]","[{""name"": ""Actor 132"", ""character"": ""Character 14""}, {""name"": ""Actor 20"", ""character"": ""Character 71""}, {""name"": ""Actor 116"", ""character"": ""Character 45""}, {""name"": ""Actor 14"", ""character"": ""Character 88""}, {""name"": ""Actor 68"", ""character"": ""Character 38""}, {""name"": ""Actor 94"", ""character"": ""Character 48""}, {""name"": ""Actor 69"", ""character"": ""Character 63""}, {""name"": ""Actor 34"", ""character"": ""Character 6""}]",19536224.631306555
939,Mock Movie 939,54825967.29577114,"[{""id"": 26, ""name"": ""Action""}, {""id"": 56, ""name"": ""Comedy""}]","[{""name"": ""Actor 1"", ""character"": ""Character 7""}, {""name"": ""Actor 148"", ""character"": ""Character 59""}, {""name"": ""Actor 5"", ""character"": ""Character 22""}, {""name"": ""Actor 13"", ""character"": ""Character 28""}, {""name"": ""Actor 17"", ""character"": ""Character 18""}, {""name"": ""Actor 103"", ""character"": ""Character 36""}, {""name"": ""Actor 57"", ""character"": ""Character 61""}, {""name"": ""Actor 88"", ""character"": ""Character 23""}, {""name"": ""Actor 105"", ""character"": ""Character 65""}, {""name"": ""Actor 71"", ""character"": ""Character 21""}]",243324907.03971168
940,Mock Movie 940,40847680.98354653,"[{""id"": 72, ""name"": ""Action""}, {""id"": 76, ""name"": ""Animation""}, {""id"": 93, ""name"": ""Adventure""}]","[{""name"": ""Actor 42"", ""character"": ""Character 18""}, {""name"": ""Actor 68"", ""character"": ""Character 54""}, {""name"": ""Actor 116"", ""character"": ""Character 10""}, {""name"": ""Actor 62"", ""character"": ""Character 50""}, {""name"": ""Actor 24"", ""character"": ""Character 70""}]",219559599.58508334
941,Mock Movie 941,89427719.43954003,"[{""id"": 17, ""name"": ""Action""}, {""id"": 54, ""name"": ""Thriller""}, {""id"": 81, ""name"": ""Adventure""}]","[{""name"": ""Actor 24"", ""character"": ""Character 48""}, {""name"": ""Actor 30"", ""character"": ""Character 1""}, {""name"": ""Actor 148"", ""character"": ""Character 79""}]",293992887.3073423
942,Mock Movie 942,2816226.514859207,"[{""id"": 50, ""name"": ""Adventure""}]","[{""name"": ""Actor 110"", ""character"": ""Character 57""}, {""name"": ""Actor 21"", ""character"": ""Character 7""}, {""name"": ""Actor 12"", ""character"": ""Character 73""}, {""name"": ""Actor 93"", ""character"": ""Character 18""}, {""name"": ""Actor 59"", ""character"": ""Character 26""}]",32747965.37600729
943,Mock Movie 943,54990748.4022677,"[{""id"": 71, ""name"": ""Animation""}, {""id"": 42, ""name"": ""Horror""}, {""id"": 99, ""name"": ""Action""}, {""id"": 93, ""name"": ""Thriller""}]","[{""name"": ""Actor 130"", ""character"": ""Character 92""}, {""name"": ""Actor 147"", ""character"": ""Character 42""}, {""name"": ""Actor 80"", ""character"": ""Character 90""}, {""name"": ""Actor 144"", ""character"": ""Character 38""}]",182814588.20127973
944,Mock Movie 944,81558511.8047663,"[{""id"": 62, ""name"": ""Romance""}, {""id"": 54, ""name"": ""Fantasy""}, {""id"": 26, ""name"": ""Drama""}, {""id"": 86, ""name"": ""Animation""}]","[{""name"": ""Actor 72"", ""character"": ""Character 61""}, {""name"": ""Actor 121"", ""character"": ""Character 26""}, {""name"": ""Actor 30"", ""character"": ""Character 40""}, {""name"": ""Actor 106"", ""character"": ""Character 69""}, {""name"": ""Actor 23"", ""character"": ""Character 11""}, {""name"": ""Actor 132"", ""character"": ""Character 28""}, {""name"": ""Actor 37"", ""character"": ""Character 99""}]",320813975.5925459
945,Mock Movie 945,130634727.47065149,"[{""id"": 55, ""name"": ""Horror""}, {""id"": 81, ""name"": ""Action""}, {""id"": 94, ""name"": ""Comedy""}]","[{""name"": ""Actor 57"", ""character"": ""Character 68""}, {""name"": ""Actor 47"", ""character"": ""Character 98""}, {""name"": ""Actor 18"", ""character"": ""Character 31""}, {""name"": ""Actor 120"", ""character"": ""Character 44""}, {""name"": ""Actor 76"", ""character"": ""Character 20""}, {""name"": ""Actor 55"", ""character"": ""Character 54""}, {""name"": ""Actor 93"", ""character"": ""Character 68""}, {""name"": ""Actor 113"", ""character"": ""Character 8""}, {""name"": ""Actor 66"", ""character"": ""Character 52""}]",677077258.3583995
946,Mock Movie 946,46803450.55520676,"[{""id"": 85, ""name"": ""Action""}, {""id"": 80, ""name"": ""Romance""}, {""id"": 38, ""name"": ""Thriller""}, {""id"": 42, ""name"": ""Adventure""}]","[{""name"": ""Actor 139"", ""character"": ""Character 30""}, {""name"": ""Actor 129"", ""character"": ""Character 49""}, {""name"": ""Actor 50"", ""character"": ""Character 81""}, {""name"": ""Actor 141"", ""character"": ""Character 39""}, {""name"": ""Actor 78"", ""character"": ""Character 52""}, {""name"": ""Actor 46"", ""character"": ""Character 18""}, {""name"": ""Actor 82"", ""character"": ""Character 70""}]",282244158.6203792
947,Mock Movie 947,27639179.75162591,"[{""id"": 56, ""name"": ""Thriller""}, {""id"": 67, ""name"": ""Science Fiction""}, {""id"": 89, ""name"": ""Action""}, {""id"": 52, ""name"": ""Drama""}]","[{""name"": ""Actor 21"", ""character"": ""Character 77""}, {""name"": ""Actor 94"", ""character"": ""Character 5""}, {""name"": ""Actor 102"", ""character"": ""Character 70""}, {""name"": ""Actor 41"", ""character"": ""Character 43""}, {""name"": ""Actor 53"", ""character"": ""Character 99""}, {""name"": ""Actor 145"", ""character"": ""Character 42""}, {""name"": ""Actor 47"", ""character"": ""Character 14""}, {""name"": ""Actor 3"", ""character"": ""Character 6""}]",150939572.8111166
948,Mock Movie 948,45896134.1694365,"[{""id"": 23, ""name"": ""Animation""}]","[{""name"": ""Actor 26"", ""character"": ""Character 77""}, {""name"": ""Actor 22"", ""character"": ""Character 88""}, {""name"": ""Actor 119"", ""character"": ""Character 3""}, {""name"": ""Actor 130"", ""character"": ""Character 19""}, {""name"": ""Actor 100"", ""character"": ""Character 43""}, {""name"": ""Actor 25"", ""character"": ""Character 38""}]",178945476.3615918
